target,query,layer,head,source,attention_now,attention_before,source_gain,source_gain_low,source_token_id,source_text,source_context,region,source_is_prior_event,same_token_as_node,reviewed_roles
99,633,14,10,621,0.11181640625,0.0406901041666666,0.0711263020833333,-0.1862386067708333,1437, br,". Alternatively, cook the ⟦ br⟧ ats directly on the pre",history,True,False,outside_reviewed_claim_sources
99,633,14,10,615,0.09375,0.0344645182291666,0.0592854817708333,-0.1980794270833333,18,3," to 20 minutes.
 ⟦3⟧ . Alternatively, cook the",history,True,False,outside_reviewed_claim_sources
99,633,14,10,534,0.0361328125,0.0,0.0361328125,-0.2212320963541666,271,"

",":<|eot_id|><|start_header_id|>assistant<|end_header_id|> ⟦

⟧ Based on the given passages",prompt,False,False,outside_reviewed_claim_sources
6,540,14,11,534,0.1943359375,0.0734049479166666,0.1209309895833333,0.081146240234375,271,"

",":<|eot_id|><|start_header_id|>assistant<|end_header_id|> ⟦

⟧ Based on the given passages",prompt,False,False,outside_reviewed_claim_sources
6,540,14,11,532,0.1142578125,0.0289713541666666,0.0852864583333333,0.0455017089843749,78191,assistant,".""
output:<|eot_id|><|start_header_id|> ⟦assistant⟧ <|end_header_id|>

Based on the",prompt,False,False,outside_reviewed_claim_sources
32,566,14,11,548,0.23046875,0.0108235677083333,0.2196451822916666,0.1125284830729166,1473,":

"," how to cook brats ⟦:

⟧ 1. Preheat an",history,False,False,outside_reviewed_claim_sources
32,566,14,11,550,0.0908203125,0.0293986002604166,0.0614217122395833,-0.0456949869791666,13,.," cook brats:

1 ⟦.⟧  Preheat an outdoor grill",history,True,False,outside_reviewed_claim_sources
32,566,14,11,534,0.034423828125,0.0,0.034423828125,-0.07269287109375,271,"

",":<|eot_id|><|start_header_id|>assistant<|end_header_id|> ⟦

⟧ Based on the given passages",prompt,False,False,outside_reviewed_claim_sources
32,566,15,0,555,0.091796875,0.03839111328125,0.05340576171875,0.0003000895182291,40158, grill,. Preheat an outdoor ⟦ grill⟧  for medium-high heat.,history,False,False,outside_reviewed_claim_sources
32,566,15,0,547,0.0400390625,0.0,0.0400390625,-0.0130666097005208,1900,ats,"'s how to cook br ⟦ats⟧ :

1. Preheat",history,True,False,outside_reviewed_claim_sources
32,566,15,0,550,0.0361328125,0.0,0.0361328125,-0.0169728597005208,13,.," cook brats:

1 ⟦.⟧  Preheat an outdoor grill",history,True,False,outside_reviewed_claim_sources
32,566,15,0,549,0.03125,0.0,0.03125,-0.0218556722005208,16,1," to cook brats:

 ⟦1⟧ . Preheat an outdoor",history,False,False,outside_reviewed_claim_sources
32,566,15,0,552,0.02490234375,0.0,0.02490234375,-0.0282033284505208,20559,heat,"ats:

1. Pre ⟦heat⟧  an outdoor grill for medium",history,False,False,outside_reviewed_claim_sources
32,566,15,7,550,0.255859375,0.001251220703125,0.254608154296875,0.2302068074544271,13,.," cook brats:

1 ⟦.⟧  Preheat an outdoor grill",history,True,False,outside_reviewed_claim_sources
32,566,15,7,553,0.15234375,0.0129318237304687,0.1394119262695312,0.1150105794270833,459, an,":

1. Preheat ⟦ an⟧  outdoor grill for medium-high",history,False,False,outside_reviewed_claim_sources
32,566,15,8,548,0.259765625,0.0356038411458333,0.2241617838541666,-0.0233154296875,1473,":

"," how to cook brats ⟦:

⟧ 1. Preheat an",history,False,False,outside_reviewed_claim_sources
32,566,15,8,550,0.1865234375,0.035888671875,0.150634765625,-0.0968424479166666,13,.," cook brats:

1 ⟦.⟧  Preheat an outdoor grill",history,True,False,outside_reviewed_claim_sources
32,566,15,8,534,0.05029296875,0.0,0.05029296875,-0.1971842447916666,271,"

",":<|eot_id|><|start_header_id|>assistant<|end_header_id|> ⟦

⟧ Based on the given passages",prompt,False,False,outside_reviewed_claim_sources
32,566,16,13,548,0.2041015625,0.0,0.2041015625,0.1153564453125,1473,":

"," how to cook brats ⟦:

⟧ 1. Preheat an",history,False,False,outside_reviewed_claim_sources
32,566,16,13,550,0.201171875,0.0343424479166666,0.1668294270833333,0.0780843098958333,13,.," cook brats:

1 ⟦.⟧  Preheat an outdoor grill",history,True,False,outside_reviewed_claim_sources
32,566,16,13,549,0.08984375,0.0,0.08984375,0.0010986328125,16,1," to cook brats:

 ⟦1⟧ . Preheat an outdoor",history,False,False,outside_reviewed_claim_sources
32,566,16,14,550,0.2236328125,0.0027262369791666,0.2209065755208333,0.161712646484375,13,.," cook brats:

1 ⟦.⟧  Preheat an outdoor grill",history,True,False,outside_reviewed_claim_sources
32,566,16,14,549,0.166015625,0.0,0.166015625,0.1068216959635416,16,1," to cook brats:

 ⟦1⟧ . Preheat an outdoor",history,False,False,outside_reviewed_claim_sources
32,566,16,14,551,0.0771484375,0.0,0.0771484375,0.0179545084635416,5075, Pre," brats:

1. ⟦ Pre⟧ heat an outdoor grill for",history,False,False,outside_reviewed_claim_sources
32,566,16,14,553,0.06787109375,0.002838134765625,0.065032958984375,0.0058390299479166,459, an,":

1. Preheat ⟦ an⟧  outdoor grill for medium-high",history,False,False,outside_reviewed_claim_sources
32,566,16,22,551,0.1748046875,0.0020751953125,0.1727294921875,0.1429799397786458,5075, Pre," brats:

1. ⟦ Pre⟧ heat an outdoor grill for",history,False,False,outside_reviewed_claim_sources
32,566,16,22,549,0.15625,0.0,0.15625,0.1265004475911458,16,1," to cook brats:

 ⟦1⟧ . Preheat an outdoor",history,False,False,outside_reviewed_claim_sources
32,566,16,22,552,0.099609375,0.0014546712239583,0.0981547037760416,0.0684051513671875,20559,heat,"ats:

1. Pre ⟦heat⟧  an outdoor grill for medium",history,False,False,outside_reviewed_claim_sources
67,601,16,22,588,0.26953125,0.0101064046223958,0.2594248453776042,0.2143147786458333,16343, combine," them with a fork, ⟦ combine⟧  them with onions, butter",history,False,False,outside_reviewed_claim_sources
67,601,16,22,582,0.2373046875,0.003662109375,0.233642578125,0.1885325113932291,89800, prick," in a pot first, ⟦ prick⟧  them with a fork,",history,True,False,outside_reviewed_claim_sources
67,601,16,22,569,0.09521484375,0.0,0.09521484375,0.0501047770182291,1442, If," the grate.
2. ⟦ If⟧  you want to cook the",history,False,False,outside_reviewed_claim_sources
80,614,16,22,569,0.19140625,0.0,0.19140625,0.0794677734375,1442, If," the grate.
2. ⟦ If⟧  you want to cook the",history,False,False,outside_reviewed_claim_sources
80,614,16,22,603,0.291015625,0.1103922526041666,0.1806233723958333,0.0686848958333333,62915, simmer," a large pot, and ⟦ simmer⟧  over medium heat for ",history,False,False,outside_reviewed_claim_sources
80,614,16,22,567,0.1396484375,0.0,0.1396484375,0.0277099609375,17,2,"ly oil the grate.
 ⟦2⟧ . If you want to",history,True,False,outside_reviewed_claim_sources
80,614,16,22,582,0.0703125,0.0,0.0703125,-0.0416259765625,89800, prick," in a pot first, ⟦ prick⟧  them with a fork,",history,True,False,outside_reviewed_claim_sources
96,630,16,22,619,0.4609375,0.014251708984375,0.446685791015625,0.261474609375,4394, cook,".
3. Alternatively, ⟦ cook⟧  the brats directly on",history,False,False,outside_reviewed_claim_sources
96,630,16,22,617,0.138671875,0.0,0.138671875,-0.046539306640625,39578, Alternatively,"20 minutes.
3. ⟦ Alternatively⟧ , cook the brats",history,False,False,outside_reviewed_claim_sources
99,633,16,22,617,0.29296875,0.0487467447916666,0.2442220052083333,0.1842854817708333,39578, Alternatively,"20 minutes.
3. ⟦ Alternatively⟧ , cook the brats",history,False,False,outside_reviewed_claim_sources
99,633,16,22,615,0.140625,0.010009765625,0.130615234375,0.0706787109375,18,3," to 20 minutes.
 ⟦3⟧ . Alternatively, cook the",history,True,False,outside_reviewed_claim_sources
99,633,16,22,623,0.16015625,0.0452473958333333,0.1149088541666666,0.0549723307291666,6089, directly,", cook the brats ⟦ directly⟧  on the preheated",history,False,False,outside_reviewed_claim_sources
103,637,16,22,617,0.439453125,0.0005467732747395,0.4389063517252604,0.37152099609375,39578, Alternatively,"20 minutes.
3. ⟦ Alternatively⟧ , cook the brats",history,False,False,outside_reviewed_claim_sources
103,637,16,22,619,0.1640625,0.0107421875,0.1533203125,0.0859349568684895,4394, cook,".
3. Alternatively, ⟦ cook⟧  the brats directly on",history,False,False,outside_reviewed_claim_sources
103,637,16,22,623,0.09765625,0.0,0.09765625,0.0302708943684895,6089, directly,", cook the brats ⟦ directly⟧  on the preheated",history,False,False,outside_reviewed_claim_sources
108,642,16,22,615,0.2373046875,0.0013224283854166,0.2359822591145833,0.197052001953125,18,3," to 20 minutes.
 ⟦3⟧ . Alternatively, cook the",history,True,False,outside_reviewed_claim_sources
108,642,16,22,617,0.1435546875,0.0042368570963541,0.1393178304036458,0.1003875732421875,39578, Alternatively,"20 minutes.
3. ⟦ Alternatively⟧ , cook the brats",history,False,False,outside_reviewed_claim_sources
108,642,16,22,619,0.07568359375,0.0065205891927083,0.0691630045572916,0.0302327473958333,4394, cook,".
3. Alternatively, ⟦ cook⟧  the brats directly on",history,False,False,outside_reviewed_claim_sources
6,540,17,4,534,0.28515625,0.0982259114583333,0.1869303385416666,0.0321553548177083,271,"

",":<|eot_id|><|start_header_id|>assistant<|end_header_id|> ⟦

⟧ Based on the given passages",prompt,False,False,outside_reviewed_claim_sources
6,540,17,4,333,0.05078125,0.0057881673177083,0.0449930826822916,-0.1097819010416666,383,he, bratwurst on pre ⟦he⟧ ated grill for 10,prompt,False,False,outside_reviewed_claim_sources
32,566,17,20,548,0.1865234375,0.0,0.1865234375,0.042724609375,1473,":

"," how to cook brats ⟦:

⟧ 1. Preheat an",history,False,False,outside_reviewed_claim_sources
32,566,17,20,549,0.039794921875,0.0,0.039794921875,-0.10400390625,16,1," to cook brats:

 ⟦1⟧ . Preheat an outdoor",history,False,False,outside_reviewed_claim_sources
32,566,18,7,549,0.326171875,0.0016276041666666,0.3245442708333333,0.2824808756510416,16,1," to cook brats:

 ⟦1⟧ . Preheat an outdoor",history,False,False,outside_reviewed_claim_sources
32,566,18,7,550,0.11083984375,0.0255533854166666,0.0852864583333333,0.0432230631510416,13,.," cook brats:

1 ⟦.⟧  Preheat an outdoor grill",history,True,False,outside_reviewed_claim_sources
80,614,18,30,567,0.6171875,0.0081380208333333,0.6090494791666666,0.5165449778238932,17,2,"ly oil the grate.
 ⟦2⟧ . If you want to",history,True,False,outside_reviewed_claim_sources
5,539,20,3,57,0.37890625,0.0107218424479166,0.3681844075520833,0.1412353515624999,47869, passages," based on the following three ⟦ passages⟧ :
passage 1",prompt,False,True,outside_reviewed_claim_sources
5,539,20,3,503,0.1484375,0.0,0.1484375,-0.0785115559895833,47869, passages," it.

In case the ⟦ passages⟧  do not contain the necessary",prompt,False,True,outside_reviewed_claim_sources
5,539,20,3,60,0.1015625,0.0,0.1015625,-0.1253865559895833,425,age," following three passages:
pass ⟦age⟧  1:1 Reduce",prompt,False,False,outside_reviewed_claim_sources
5,539,20,3,221,0.09716796875,0.0,0.09716796875,-0.1297810872395833,425,age,", and pepper.

pass ⟦age⟧  2:1 Pr",prompt,False,False,outside_reviewed_claim_sources
57,591,20,3,253,0.2138671875,0.00390625,0.2099609375,0.013580322265625,45697, onions," large stock pot with the ⟦ onions⟧ , butter, and beer",prompt,False,True,outside_reviewed_claim_sources
57,591,20,3,182,0.103515625,0.0,0.103515625,-0.092864990234375,45697, onions,  Combine the beer and ⟦ onions⟧  in a large pot;,prompt,False,True,outside_reviewed_claim_sources
57,591,20,3,101,0.0927734375,0.0026041666666666,0.0901692708333333,-0.1062113444010416,45697, onions,", and continue cooking the ⟦ onions⟧ . 3  Cook",prompt,False,True,supported_value
57,591,20,3,356,0.05810546875,0.0,0.05810546875,-0.138275146484375,45697, onions,age 3:Add the ⟦ onions⟧ . Brown the onions in,prompt,False,True,outside_reviewed_claim_sources
5,539,22,19,534,0.462890625,0.0533447265625,0.4095458984375,0.3076375325520833,271,"

",":<|eot_id|><|start_header_id|>assistant<|end_header_id|> ⟦

⟧ Based on the given passages",prompt,False,False,outside_reviewed_claim_sources
109,643,24,21,615,0.25,0.0026652018229166,0.2473347981770833,0.1632741292317708,18,3," to 20 minutes.
 ⟦3⟧ . Alternatively, cook the",history,True,False,outside_reviewed_claim_sources
52,586,26,3,232,0.578125,0.0906575520833333,0.4874674479166667,0.3766581217447917,23243, fork,ick bratwurst with ⟦ fork⟧  to prevent them from exploding,prompt,False,True,outside_reviewed_claim_sources
62,596,26,3,258,0.24609375,0.0161946614583333,0.2298990885416666,0.1228434244791666,13179, beer," onions, butter, and ⟦ beer⟧ . 3  Place",prompt,False,True,outside_reviewed_claim_sources
62,596,26,3,89,0.1162109375,0.0183919270833333,0.0978190104166666,-0.0092366536458333,13179, beer, bratwurst from the ⟦ beer⟧  mixture; reduce heat to,prompt,False,True,scope
71,605,26,3,266,0.271484375,0.0011850992838541,0.2702992757161458,0.1209360758463541,11298, medium,"3  Place pot over ⟦ medium⟧  heat, and simmer for",prompt,False,True,outside_reviewed_claim_sources
71,605,26,3,161,0.0869140625,0.0,0.0869140625,-0.0624491373697916,11298, medium,heat an outdoor grill for ⟦ medium⟧ -high heat. 2,prompt,False,True,outside_reviewed_claim_sources
13,547,29,29,532,0.177734375,0.0105183919270833,0.1672159830729166,0.0986226399739583,78191,assistant,".""
output:<|eot_id|><|start_header_id|> ⟦assistant⟧ <|end_header_id|>

Based on the",prompt,False,False,outside_reviewed_claim_sources
13,547,29,29,21,0.07373046875,0.0060628255208333,0.0676676432291666,-0.0009256998697916,220, ," Date: 26 Jul ⟦ ⟧ 2024

<|eot_id|><|start_header_id|>",prompt,False,False,outside_reviewed_claim_sources
13,547,29,29,24,0.043212890625,0.0,0.043212890625,-0.0253804524739583,271,"

","26 Jul 2024 ⟦

⟧ <|eot_id|><|start_header_id|>user<|end_header_id|>

",prompt,False,False,outside_reviewed_claim_sources
13,547,29,29,29,0.037109375,0.0,0.037109375,-0.0314839680989583,271,"

","

<|eot_id|><|start_header_id|>user<|end_header_id|> ⟦

⟧ Briefly answer the following",prompt,False,False,outside_reviewed_claim_sources
87,621,30,24,575,0.388671875,0.0,0.388671875,0.2406209309895833,1437, br, you want to cook the ⟦ br⟧ ats in a pot first,history,False,True,outside_reviewed_claim_sources
87,621,30,24,546,0.07666015625,0.0,0.07666015625,-0.0713907877604166,1437, br," here's how to cook ⟦ br⟧ ats:

1. Pre",history,False,True,outside_reviewed_claim_sources
102,636,30,31,623,0.267578125,0.0106201171875,0.2569580078125,0.0991160074869791,6089, directly,", cook the brats ⟦ directly⟧  on the preheated",history,False,False,outside_reviewed_claim_sources
102,636,30,31,617,0.06982421875,0.02532958984375,0.04449462890625,-0.1133473714192708,39578, Alternatively,"20 minutes.
3. ⟦ Alternatively⟧ , cook the brats",history,False,False,outside_reviewed_claim_sources
98,632,31,11,609,0.46484375,0.0,0.46484375,0.3145090738932291,868,15," over medium heat for  ⟦15⟧  to 20 minutes.
",history,False,False,outside_reviewed_claim_sources
112,646,31,11,569,0.451171875,0.0,0.451171875,0.3237406412760416,1442, If," the grate.
2. ⟦ If⟧  you want to cook the",history,False,True,outside_reviewed_claim_sources
