target,query,layer,head,source,attention_now,attention_before,source_gain,source_gain_low,source_token_id,source_text,source_context,region,source_is_prior_event,same_token_as_node,reviewed_roles
81,615,14,11,599,0.14453125,0.0228373209635416,0.1216939290364583,0.0256551106770833,18,3," to 20 minutes.
 ⟦3⟧ . Preheat a grill",history,True,False,outside_reviewed_claim_sources
81,615,14,11,594,0.055419921875,0.0,0.055419921875,-0.040618896484375,311, to," and simmer for 15 ⟦ to⟧  20 minutes.
3",history,True,False,outside_reviewed_claim_sources
81,615,14,11,600,0.0400390625,0.0,0.0400390625,-0.055999755859375,13,.," 20 minutes.
3 ⟦.⟧  Preheat a grill for",history,False,False,outside_reviewed_claim_sources
81,615,14,11,598,0.04150390625,0.00299072265625,0.03851318359375,-0.057525634765625,627,".
","15 to 20 minutes ⟦.
⟧ 3. Preheat a",history,True,True,outside_reviewed_claim_sources
29,563,15,0,547,0.1591796875,0.054443359375,0.104736328125,-0.0018310546875,875,ick," steps:

1. Pr ⟦ick⟧  the bratwurst with",history,False,False,outside_reviewed_claim_sources
29,563,15,0,546,0.09033203125,0.0260416666666666,0.0642903645833333,-0.0422770182291666,2394, Pr," these steps:

1. ⟦ Pr⟧ ick the bratwurst",history,True,False,outside_reviewed_claim_sources
29,563,15,0,544,0.0576171875,0.0,0.0576171875,-0.0489501953125,16,1,", follow these steps:

 ⟦1⟧ . Prick the brat",history,False,False,outside_reviewed_claim_sources
29,563,15,0,551,0.037841796875,0.0,0.037841796875,-0.0687255859375,33712,urst, Prick the bratw ⟦urst⟧  with a fork to prevent,history,False,False,outside_reviewed_claim_sources
114,648,15,5,532,0.357421875,0.0,0.357421875,0.1465657552083333,78191,assistant,".""
output:<|eot_id|><|start_header_id|> ⟦assistant⟧ <|end_header_id|>

To cook br",prompt,False,False,outside_reviewed_claim_sources
114,648,15,5,569,0.03662109375,0.0,0.03662109375,-0.1742350260416666,86,w,"2. Combine the brat ⟦w⟧ urst, onions, butter",history,True,True,outside_reviewed_claim_sources
28,562,15,7,546,0.59765625,0.0294596354166666,0.5681966145833334,0.4946695963541667,2394, Pr," these steps:

1. ⟦ Pr⟧ ick the bratwurst",history,True,False,outside_reviewed_claim_sources
29,563,15,12,544,0.0869140625,0.0,0.0869140625,-0.0015207926432291,16,1,", follow these steps:

 ⟦1⟧ . Prick the brat",history,False,False,outside_reviewed_claim_sources
29,563,15,12,545,0.047607421875,0.0143483479817708,0.0332590738932291,-0.05517578125,13,.," follow these steps:

1 ⟦.⟧  Prick the bratw",history,False,False,outside_reviewed_claim_sources
29,563,15,12,542,0.036865234375,0.0037434895833333,0.0331217447916666,-0.0553131103515625,7504, steps," brats, follow these ⟦ steps⟧ :

1. Prick",history,False,False,outside_reviewed_claim_sources
29,563,15,12,543,0.0296630859375,0.0,0.0296630859375,-0.0587717692057291,1473,":

","ats, follow these steps ⟦:

⟧ 1. Prick the",history,True,False,outside_reviewed_claim_sources
43,577,16,13,566,0.37109375,0.1287434895833333,0.2423502604166666,0.18572998046875,47912, Combine," they cook.
2. ⟦ Combine⟧  the bratwurst,",history,False,False,outside_reviewed_claim_sources
43,577,16,13,565,0.1796875,0.0270589192708333,0.1526285807291666,0.09600830078125,13,.," as they cook.
2 ⟦.⟧  Combine the bratwurst",history,False,False,outside_reviewed_claim_sources
81,615,16,13,543,0.359375,0.0,0.359375,0.282745361328125,1473,":

","ats, follow these steps ⟦:

⟧ 1. Prick the",history,True,False,outside_reviewed_claim_sources
81,615,16,13,599,0.10009765625,0.0098876953125,0.0902099609375,0.013580322265625,18,3," to 20 minutes.
 ⟦3⟧ . Preheat a grill",history,True,False,outside_reviewed_claim_sources
81,615,16,13,594,0.08544921875,0.0,0.08544921875,0.008819580078125,311, to," and simmer for 15 ⟦ to⟧  20 minutes.
3",history,True,False,outside_reviewed_claim_sources
81,615,16,13,539,0.0732421875,0.0,0.0732421875,-0.003387451171875,11,",","

To cook brats ⟦,⟧  follow these steps:

1",history,True,False,outside_reviewed_claim_sources
29,563,16,22,544,0.4296875,0.0058186848958333,0.4238688151041667,0.3304951985677083,16,1,", follow these steps:

 ⟦1⟧ . Prick the brat",history,False,False,outside_reviewed_claim_sources
29,563,16,22,547,0.2333984375,0.0265706380208333,0.2068277994791666,0.1134541829427083,875,ick," steps:

1. Pr ⟦ick⟧  the bratwurst with",history,False,False,outside_reviewed_claim_sources
29,563,16,22,546,0.10205078125,0.0152994791666666,0.0867513020833333,-0.006622314453125,2394, Pr," these steps:

1. ⟦ Pr⟧ ick the bratwurst",history,True,False,outside_reviewed_claim_sources
44,578,16,22,566,0.70703125,0.0337931315104166,0.6732381184895834,0.5959574381510417,47912, Combine," they cook.
2. ⟦ Combine⟧  the bratwurst,",history,False,False,outside_reviewed_claim_sources
48,582,16,22,566,0.349609375,0.0189005533854166,0.3307088216145833,0.2775828043619791,47912, Combine," they cook.
2. ⟦ Combine⟧  the bratwurst,",history,False,False,outside_reviewed_claim_sources
48,582,16,22,564,0.1396484375,0.0,0.1396484375,0.0865224202473958,17,2," exploding as they cook.
 ⟦2⟧ . Combine the bratw",history,False,False,outside_reviewed_claim_sources
60,594,16,22,564,0.2421875,0.0011850992838541,0.2410024007161458,0.0989583333333333,17,2," exploding as they cook.
 ⟦2⟧ . Combine the bratw",history,False,False,outside_reviewed_claim_sources
60,594,16,22,566,0.216796875,0.0371907552083333,0.1796061197916666,0.0375620524088541,47912, Combine," they cook.
2. ⟦ Combine⟧  the bratwurst,",history,False,False,outside_reviewed_claim_sources
60,594,16,22,544,0.049560546875,0.0,0.049560546875,-0.0924835205078125,16,1,", follow these steps:

 ⟦1⟧ . Prick the brat",history,False,False,outside_reviewed_claim_sources
60,594,16,22,546,0.043212890625,0.0,0.043212890625,-0.0988311767578125,2394, Pr," these steps:

1. ⟦ Pr⟧ ick the bratwurst",history,True,False,outside_reviewed_claim_sources
64,598,16,22,564,0.4609375,0.0,0.4609375,0.3223063151041666,17,2," exploding as they cook.
 ⟦2⟧ . Combine the bratw",history,False,False,outside_reviewed_claim_sources
64,598,16,22,566,0.1982421875,0.0,0.1982421875,0.0596110026041666,47912, Combine," they cook.
2. ⟦ Combine⟧  the bratwurst,",history,False,False,outside_reviewed_claim_sources
81,615,16,22,599,0.54296875,0.0,0.54296875,0.5248667399088541,18,3," to 20 minutes.
 ⟦3⟧ . Preheat a grill",history,True,False,outside_reviewed_claim_sources
81,615,16,22,601,0.08056640625,0.0008087158203125,0.0797576904296875,0.0616556803385416,5075, Pre,"20 minutes.
3. ⟦ Pre⟧ heat a grill for medium",history,False,False,outside_reviewed_claim_sources
87,621,16,22,535,0.173828125,0.0,0.173828125,0.1592203776041666,1271,To,"<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 ⟦To⟧  cook brats, follow",history,False,False,outside_reviewed_claim_sources
87,621,16,22,564,0.1318359375,0.0,0.1318359375,0.1172281901041666,17,2," exploding as they cook.
 ⟦2⟧ . Combine the bratw",history,False,False,outside_reviewed_claim_sources
87,621,16,22,528,0.06396484375,0.0,0.06396484375,0.0493570963541666,3081,output," based on given passages.""
 ⟦output⟧ :<|eot_id|><|start_header_id|>assistant<|end_header_id|>",prompt,False,False,outside_reviewed_claim_sources
87,621,16,22,544,0.049560546875,0.0,0.049560546875,0.0349527994791666,16,1,", follow these steps:

 ⟦1⟧ . Prick the brat",history,False,False,outside_reviewed_claim_sources
87,621,16,22,540,0.047607421875,0.0,0.047607421875,0.0329996744791666,1833, follow,"To cook brats, ⟦ follow⟧  these steps:

1.",history,False,False,outside_reviewed_claim_sources
95,629,16,22,618,0.51953125,0.0173848470052083,0.5021464029947916,0.3970540364583333,12797, Cook," the grate.
4. ⟦ Cook⟧  the bratwurst on",history,False,False,outside_reviewed_claim_sources
95,629,16,22,616,0.07666015625,0.0,0.07666015625,-0.0284322102864583,19,4,"ly oil the grate.
 ⟦4⟧ . Cook the bratw",history,True,False,outside_reviewed_claim_sources
102,636,16,22,618,0.5234375,0.009521484375,0.513916015625,0.4621658325195312,12797, Cook," the grate.
4. ⟦ Cook⟧  the bratwurst on",history,False,False,outside_reviewed_claim_sources
102,636,16,22,616,0.177734375,0.00140380859375,0.17633056640625,0.1245803833007812,19,4,"ly oil the grate.
 ⟦4⟧ . Cook the bratw",history,True,False,outside_reviewed_claim_sources
107,641,16,22,616,0.4296875,0.0,0.4296875,0.4025726318359375,19,4,"ly oil the grate.
 ⟦4⟧ . Cook the bratw",history,True,False,outside_reviewed_claim_sources
107,641,16,22,618,0.1416015625,0.0068562825520833,0.1347452799479166,0.1076304117838541,12797, Cook," the grate.
4. ⟦ Cook⟧  the bratwurst on",history,False,False,outside_reviewed_claim_sources
25,559,16,28,544,0.185546875,0.0423177083333333,0.1432291666666666,-0.02294921875,16,1,", follow these steps:

 ⟦1⟧ . Prick the brat",history,False,False,outside_reviewed_claim_sources
25,559,16,28,546,0.1689453125,0.1163736979166666,0.0525716145833333,-0.1136067708333333,2394, Pr," these steps:

1. ⟦ Pr⟧ ick the bratwurst",history,True,False,outside_reviewed_claim_sources
25,559,16,28,543,0.04443359375,0.0,0.04443359375,-0.1217447916666666,1473,":

","ats, follow these steps ⟦:

⟧ 1. Prick the",history,True,False,outside_reviewed_claim_sources
25,559,16,28,539,0.035888671875,0.0,0.035888671875,-0.1302897135416666,11,",","

To cook brats ⟦,⟧  follow these steps:

1",history,True,False,outside_reviewed_claim_sources
28,562,17,20,546,0.08544921875,0.0055338541666666,0.0799153645833333,-0.00860595703125,2394, Pr," these steps:

1. ⟦ Pr⟧ ick the bratwurst",history,True,False,outside_reviewed_claim_sources
28,562,17,20,544,0.06640625,0.0,0.06640625,-0.0221150716145833,16,1,", follow these steps:

 ⟦1⟧ . Prick the brat",history,False,False,outside_reviewed_claim_sources
28,562,17,20,543,0.058349609375,0.0,0.058349609375,-0.0301717122395833,1473,":

","ats, follow these steps ⟦:

⟧ 1. Prick the",history,True,False,outside_reviewed_claim_sources
81,615,17,20,550,0.142578125,0.0,0.142578125,0.0407511393229166,86,w,. Prick the brat ⟦w⟧ urst with a fork to,history,True,False,outside_reviewed_claim_sources
81,615,17,20,543,0.1357421875,0.0,0.1357421875,0.0339152018229166,1473,":

","ats, follow these steps ⟦:

⟧ 1. Prick the",history,True,False,outside_reviewed_claim_sources
81,615,17,20,569,0.0693359375,0.0,0.0693359375,-0.0324910481770833,86,w,"2. Combine the brat ⟦w⟧ urst, onions, butter",history,True,False,outside_reviewed_claim_sources
81,615,17,20,595,0.04931640625,0.0,0.04931640625,-0.0525105794270833,220, ," simmer for 15 to ⟦ ⟧ 20 minutes.
3.",history,False,False,outside_reviewed_claim_sources
81,615,17,20,598,0.04345703125,0.0,0.04345703125,-0.0583699544270833,627,".
","15 to 20 minutes ⟦.
⟧ 3. Preheat a",history,True,True,outside_reviewed_claim_sources
43,577,17,30,566,0.9453125,0.15771484375,0.78759765625,0.7239990234375,47912, Combine," they cook.
2. ⟦ Combine⟧  the bratwurst,",history,False,False,outside_reviewed_claim_sources
81,615,18,7,599,0.1943359375,0.002532958984375,0.191802978515625,0.1469014485677083,18,3," to 20 minutes.
 ⟦3⟧ . Preheat a grill",history,True,False,outside_reviewed_claim_sources
81,615,18,7,598,0.07275390625,0.0052897135416666,0.0674641927083333,0.0225626627604166,627,".
","15 to 20 minutes ⟦.
⟧ 3. Preheat a",history,True,True,outside_reviewed_claim_sources
81,615,18,7,600,0.0732421875,0.0174560546875,0.0557861328125,0.0108846028645833,13,.," 20 minutes.
3 ⟦.⟧  Preheat a grill for",history,False,False,outside_reviewed_claim_sources
12,546,20,3,226,0.216796875,0.0,0.216796875,0.082916259765625,2394, Pr,age 2:1 ⟦ Pr⟧ ick bratwurst with,prompt,False,True,outside_reviewed_claim_sources
12,546,20,3,227,0.05908203125,0.0,0.05908203125,-0.074798583984375,875,ick, 2:1 Pr ⟦ick⟧  bratwurst with fork,prompt,False,False,outside_reviewed_claim_sources
54,588,20,3,267,0.365234375,0.0020548502604166,0.3631795247395833,0.2552591959635416,8798, heat,"  Place pot over medium ⟦ heat⟧ , and simmer for ",prompt,False,True,outside_reviewed_claim_sources
54,588,20,3,163,0.0771484375,0.0,0.0771484375,-0.0307718912760416,8798, heat, outdoor grill for medium-high ⟦ heat⟧ . 2  When,prompt,False,True,outside_reviewed_claim_sources
28,562,21,6,550,0.11328125,0.0086466471354166,0.1046346028645833,0.0803782145182291,86,w,. Prick the brat ⟦w⟧ urst with a fork to,history,True,False,outside_reviewed_claim_sources
28,562,21,6,543,0.03125,0.0,0.03125,0.0069936116536458,1473,":

","ats, follow these steps ⟦:

⟧ 1. Prick the",history,True,False,outside_reviewed_claim_sources
81,615,22,7,543,0.427734375,0.0,0.427734375,0.3751068115234375,1473,":

","ats, follow these steps ⟦:

⟧ 1. Prick the",history,True,False,outside_reviewed_claim_sources
81,615,22,7,534,0.10986328125,0.0,0.10986328125,0.0572357177734375,271,"

",":<|eot_id|><|start_header_id|>assistant<|end_header_id|> ⟦

⟧ To cook brats,",prompt,False,False,outside_reviewed_claim_sources
81,615,22,7,569,0.0830078125,0.0,0.0830078125,0.0303802490234375,86,w,"2. Combine the brat ⟦w⟧ urst, onions, butter",history,True,False,outside_reviewed_claim_sources
108,642,24,21,599,0.12158203125,0.0,0.12158203125,0.035369873046875,18,3," to 20 minutes.
 ⟦3⟧ . Preheat a grill",history,True,False,outside_reviewed_claim_sources
108,642,24,21,616,0.033203125,0.0,0.033203125,-0.053009033203125,19,4,"ly oil the grate.
 ⟦4⟧ . Cook the bratw",history,True,False,outside_reviewed_claim_sources
108,642,24,21,564,0.03173828125,0.0,0.03173828125,-0.054473876953125,17,2," exploding as they cook.
 ⟦2⟧ . Combine the bratw",history,False,False,outside_reviewed_claim_sources
40,574,26,3,255,0.4140625,0.0182291666666666,0.3958333333333333,0.2384643554687499,14432, butter," pot with the onions, ⟦ butter⟧ , and beer. ",prompt,False,True,outside_reviewed_claim_sources
40,574,26,3,363,0.1015625,0.0,0.1015625,-0.0558064778645833,14432, butter, Brown the onions in the ⟦ butter⟧  for 1-2,prompt,False,True,outside_reviewed_claim_sources
53,587,26,3,266,0.298828125,0.00396728515625,0.29486083984375,0.17742919921875,11298, medium,"3  Place pot over ⟦ medium⟧  heat, and simmer for",prompt,False,True,outside_reviewed_claim_sources
53,587,26,3,161,0.083984375,0.0,0.083984375,-0.033447265625,11298, medium,heat an outdoor grill for ⟦ medium⟧ -high heat. 2,prompt,False,True,outside_reviewed_claim_sources
70,604,26,3,159,0.341796875,0.002685546875,0.339111328125,0.2435302734375,40158, grill,  Preheat an outdoor ⟦ grill⟧  for medium-high heat.,prompt,False,True,outside_reviewed_claim_sources
70,604,26,3,116,0.2578125,0.0,0.2578125,0.1622314453125,40158, grill," on the preheated ⟦ grill⟧ , turning once, ",prompt,False,True,outside_reviewed_claim_sources
4,538,29,29,532,0.1826171875,0.01611328125,0.16650390625,0.1193186442057291,78191,assistant,".""
output:<|eot_id|><|start_header_id|> ⟦assistant⟧ <|end_header_id|>

To cook br",prompt,False,False,outside_reviewed_claim_sources
4,538,29,29,21,0.05078125,0.0077311197916666,0.0430501302083333,-0.0041351318359375,220, ," Date: 26 Jul ⟦ ⟧ 2024

<|eot_id|><|start_header_id|>",prompt,False,False,outside_reviewed_claim_sources
4,538,29,29,534,0.03955078125,0.014661153157552,0.0248896280924479,-0.0222956339518229,271,"

",":<|eot_id|><|start_header_id|>assistant<|end_header_id|> ⟦

⟧ To cook brats,",prompt,False,False,outside_reviewed_claim_sources
16,550,30,1,85,0.8984375,0.0,0.8984375,0.7092488606770834,86,w,2  Remove the brat ⟦w⟧ urst from the beer mixture,prompt,False,True,scope
35,569,30,1,85,0.65234375,0.0,0.65234375,0.4365641276041666,86,w,2  Remove the brat ⟦w⟧ urst from the beer mixture,prompt,False,True,scope
35,569,30,1,549,0.0830078125,0.0096842447916666,0.0733235677083333,-0.1424560546875,117845, brat,1. Prick the ⟦ brat⟧ wurst with a fork,history,False,False,outside_reviewed_claim_sources
16,550,30,9,85,0.8984375,0.0,0.8984375,0.7274169921875,86,w,2  Remove the brat ⟦w⟧ urst from the beer mixture,prompt,False,True,scope
35,569,30,9,85,0.70703125,0.0,0.70703125,0.5395304361979166,86,w,2  Remove the brat ⟦w⟧ urst from the beer mixture,prompt,False,True,scope
35,569,30,9,84,0.072265625,0.0049235026041666,0.0673421223958333,-0.10015869140625,117845, brat, 2  Remove the ⟦ brat⟧ wurst from the beer,prompt,False,False,scope
35,569,30,24,85,0.453125,0.0,0.453125,0.2979736328125,86,w,2  Remove the brat ⟦w⟧ urst from the beer mixture,prompt,False,True,scope
35,569,30,24,537,0.037841796875,0.0,0.037841796875,-0.1173095703125,1437, br,"assistant<|end_header_id|>

To cook ⟦ br⟧ ats, follow these steps",history,False,False,outside_reviewed_claim_sources
87,621,30,24,85,0.3671875,0.0,0.3671875,0.206787109375,86,w,2  Remove the brat ⟦w⟧ urst from the beer mixture,prompt,False,True,scope
87,621,30,24,537,0.06494140625,0.0,0.06494140625,-0.095458984375,1437, br,"assistant<|end_header_id|>

To cook ⟦ br⟧ ats, follow these steps",history,False,False,outside_reviewed_claim_sources
97,631,31,11,593,0.455078125,0.0,0.455078125,0.3461354573567708,868,15," heat and simmer for  ⟦15⟧  to 20 minutes.
",history,False,False,outside_reviewed_claim_sources
97,631,31,11,338,0.0810546875,0.0,0.0810546875,-0.0278879801432291,605,10,"heated grill for  ⟦10⟧  to 14 minutes,",prompt,False,True,outside_reviewed_claim_sources
29,563,31,28,545,0.1865234375,0.0384114583333333,0.1481119791666666,-0.1498209635416666,13,.," follow these steps:

1 ⟦.⟧  Prick the bratw",history,False,False,outside_reviewed_claim_sources
29,563,31,28,534,0.083984375,0.0,0.083984375,-0.2139485677083333,271,"

",":<|eot_id|><|start_header_id|>assistant<|end_header_id|> ⟦

⟧ To cook brats,",prompt,False,False,outside_reviewed_claim_sources
29,563,31,28,543,0.111328125,0.0320638020833333,0.0792643229166666,-0.2186686197916666,1473,":

","ats, follow these steps ⟦:

⟧ 1. Prick the",history,True,False,outside_reviewed_claim_sources
29,563,31,28,535,0.08154296875,0.0260416666666666,0.0555013020833333,-0.242431640625,1271,To,"<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 ⟦To⟧  cook brats, follow",history,False,False,outside_reviewed_claim_sources
